figure_panel,old_figure_panel,monkey_id,area,condition,previous_trial_outcome,frequency_band,epoch_start_ms,epoch_end_ms,frequency_min_hz,frequency_max_hz,matrix_row_zero_based,matrix_column_zero_based,matrix_row_one_based,matrix_column_one_based,cp
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,22,5,23,0.513588920454545
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,23,5,24,0.505209801136364
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,24,5,25,0.499829971590909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,25,5,26,0.503897159090909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,26,5,27,0.503453267045454
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,27,5,28,0.497282386363636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,4,28,5,29,0.491267329545455
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,4,6,5,0.511797869318182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,5,6,6,0.511775710227273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,6,6,7,0.509414488636364
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,7,6,8,0.512405539772727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,8,6,9,0.520813352272727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,9,6,10,0.532863352272727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,10,6,11,0.536347585227273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,11,6,12,0.544417471590909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,12,6,13,0.546316335227273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,13,6,14,0.546139914772727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,14,6,15,0.544004261363636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,15,6,16,0.542240340909091
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,16,6,17,0.541166335227273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,17,6,18,0.541692471590909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,18,6,19,0.543669744318182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,19,6,20,0.543114346590909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,20,6,21,0.538449431818182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,21,6,22,0.526340909090909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,22,6,23,0.5183890625
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,23,6,24,0.513649857954546
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,24,6,25,0.511819318181818
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,25,6,26,0.513905823863636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,26,6,27,0.513291477272727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,27,6,28,0.514722159090909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,5,28,6,29,0.514797017045455
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,4,7,5,0.510611505681818
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,5,7,6,0.514691619318182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,6,7,7,0.518114488636364
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,7,7,8,0.520343892045455
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,8,7,9,0.5254265625
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,9,7,10,0.537628267045455
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,10,7,11,0.543139914772727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,11,7,12,0.548040767045455
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,12,7,13,0.553614204545454
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,13,7,14,0.555679971590909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,14,7,15,0.553559232954545
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,15,7,16,0.556451278409091
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,16,7,17,0.557494176136364
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,17,7,18,0.559844886363636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,18,7,19,0.561765625
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,19,7,20,0.560657528409091
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,20,7,21,0.552550710227273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,21,7,22,0.544168039772727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,22,7,23,0.53756875
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,23,7,24,0.535317329545455
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,24,7,25,0.534320880681818
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,25,7,26,0.523375426136364
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,26,7,27,0.513320596590909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,27,7,28,0.504952556818182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,6,28,7,29,0.504702556818182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,4,8,5,0.49870625
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,5,8,6,0.507487784090909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,6,8,7,0.516143465909091
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,7,8,8,0.521722585227273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,8,8,9,0.531542755681818
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,9,8,10,0.544197159090909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,10,8,11,0.545326278409091
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,11,8,12,0.546383522727273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,12,8,13,0.550330113636364
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,13,8,14,0.554085085227273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,14,8,15,0.557839488636364
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,15,8,16,0.557296590909091
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,16,8,17,0.560876136363636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,17,8,18,0.563293607954546
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,18,8,19,0.563371732954545
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,19,8,20,0.556391619318182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,20,8,21,0.552385369318182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,21,8,22,0.545720880681818
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,22,8,23,0.545666619318182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,23,8,24,0.546853693181818
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,24,8,25,0.534458522727273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,25,8,26,0.519029971590909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,26,8,27,0.507206107954545
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,27,8,28,0.498118465909091
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,7,28,8,29,0.495059232954545
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,4,9,5,0.494691903409091
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,5,9,6,0.493459232954545
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,6,9,7,0.497613068181818
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,7,9,8,0.505871164772727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,8,9,9,0.519994744318182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,9,9,10,0.536121448863636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,10,9,11,0.545088068181818
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,11,9,12,0.551988352272727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,12,9,13,0.553521590909091
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,13,9,14,0.555272159090909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,14,9,15,0.554890909090909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,15,9,16,0.556464772727273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,16,9,17,0.565154545454546
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,17,9,18,0.567500710227273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,18,9,19,0.575349715909091
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,19,9,20,0.579533096590909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,20,9,21,0.579258522727273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,21,9,22,0.571615198863636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,22,9,23,0.555749715909091
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,23,9,24,0.541353551136364
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,24,9,25,0.528427698863636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,25,9,26,0.520664346590909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,26,9,27,0.528884659090909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,27,9,28,0.531118039772727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,8,28,9,29,0.521269886363636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,4,10,5,0.502666761363636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,5,10,6,0.497939488636364
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,6,10,7,0.495807386363636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,7,10,8,0.510853409090909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,8,10,9,0.535419176136364
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,9,10,10,0.551850426136364
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,10,10,11,0.559773011363636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,11,10,12,0.564497869318182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,12,10,13,0.568338352272727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,13,10,14,0.562366903409091
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,14,10,15,0.558211505681818
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,15,10,16,0.562790198863636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,16,10,17,0.570054261363636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,17,10,18,0.577701988636364
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,18,10,19,0.585238210227273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,19,10,20,0.589620880681818
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,20,10,21,0.591521306818182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,21,10,22,0.585744744318182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,22,10,23,0.575082244318182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,23,10,24,0.558813920454545
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,24,10,25,0.5489921875
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,25,10,26,0.545011789772727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,26,10,27,0.544632244318182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,27,10,28,0.535702982954545
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,9,28,10,29,0.527002556818182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,4,11,5,0.517018181818182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,5,11,6,0.5214734375
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,6,11,7,0.5255
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,7,11,8,0.535212357954545
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,8,11,9,0.552099289772727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,9,11,10,0.562858238636364
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,10,11,11,0.564869034090909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,11,11,12,0.565258096590909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,12,11,13,0.563549431818182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,13,11,14,0.564696590909091
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,14,11,15,0.565415767045455
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,15,11,16,0.573606960227273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,16,11,17,0.580565482954545
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,17,11,18,0.589498011363637
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,18,11,19,0.590416477272727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,19,11,20,0.583600284090909
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,20,11,21,0.5778984375
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,21,11,22,0.573360227272727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,22,11,23,0.566747869318182
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,23,11,24,0.556379545454545
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,24,11,25,0.546638210227273
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,25,11,26,0.537886079545455
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,26,11,27,0.531085511363636
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,27,11,28,0.523078977272727
Fig4E,Fig5B,Monkey_C,MT,post,non_rewarded,alpha_beta,-300,0,5,30,10,28,11,29,0.5249109375
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,4,1,5,0.466941881327694
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,5,1,6,0.475369503347292
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,6,1,7,0.481802091493853
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,7,1,8,0.48978619387401
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,8,1,9,0.491208891838003
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,9,1,10,0.476678227464726
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,10,1,11,0.463260598540718
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,11,1,12,0.467244680679548
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,12,1,13,0.474984553396912
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,13,1,14,0.485061494148786
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,14,1,15,0.508597652629896
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,15,1,16,0.530663580452857
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,16,1,17,0.548779266162493
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,17,1,18,0.555733592434075
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,18,1,19,0.548856779849807
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,19,1,20,0.538602474596253
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,20,1,21,0.526886196733686
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,21,1,22,0.508376793107876
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,22,1,23,0.505183200005366
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,23,1,24,0.510032196712267
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,24,1,25,0.523723137730338
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,25,1,26,0.52837901082758
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,26,1,27,0.517558400521002
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,27,1,28,0.498387151312268
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,0,28,1,29,0.478640523993797
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,4,2,5,0.455508115536077
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,5,2,6,0.469327155845383
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,6,2,7,0.483069489296045
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,7,2,8,0.493915825268871
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,8,2,9,0.497703290639434
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,9,2,10,0.48908015565109
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,10,2,11,0.480675326070698
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,11,2,12,0.481369941007126
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,12,2,13,0.486749232271217
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,13,2,14,0.496758685676567
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,14,2,15,0.507102560268842
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,15,2,16,0.522952246887219
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,16,2,17,0.538242851781596
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,17,2,18,0.53952324333828
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,18,2,19,0.53271763997436
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,19,2,20,0.52398131219574
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,20,2,21,0.519711149334266
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,21,2,22,0.519168269732616
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,22,2,23,0.520354734534421
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,23,2,24,0.516336882037906
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,24,2,25,0.518098156191722
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,25,2,26,0.520766748020322
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,26,2,27,0.525049885807147
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,27,2,28,0.522866468384049
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,1,28,2,29,0.505585592800772
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,4,3,5,0.455733410674028
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,5,3,6,0.465966260769239
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,6,3,7,0.482349640428142
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,7,3,8,0.493320549229553
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,8,3,9,0.497759287267606
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,9,3,10,0.48970055035224
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,10,3,11,0.484968330444825
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,11,3,12,0.488715602131788
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,12,3,13,0.492901848692087
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,13,3,14,0.494795903120306
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,14,3,15,0.494203247508934
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,15,3,16,0.495934212336453
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,16,3,17,0.51154127147537
Fig4F,Fig5C,Monkey_L,V4,pre,rewarded,alpha_beta,-300,0,5,30,2,17,3,18,0.52666174078699
